	created_at	favorite_count	hashtags	retweet_count	text	url	user_screen_name
0	Tue Oct 13 17:22:57 +0000 2020	0.0		0.0	    Yup Biden is a liar !!!	https://twitter.com/twitter/statuses/1316066908660170763	fcbb80185d9fc3f2b0d0e4ade96d9525
1	Sun Oct 18 17:03:09 +0000 2020	0.0		0.0	BIDEN IS A CROOK AND LIAR.... https://t.co/r1OL5KRQYy https://t.co/GZ3hHrHZpn	https://twitter.com/twitter/statuses/1317873865226440711	dd79b6337cad3fd9b3c49a9c7fbc4e93
2	Wed Oct 14 18:02:41 +0000 2020	49.0		14.0	Joe Biden is a liar. Pass it on.	https://twitter.com/twitter/statuses/1316439299202723843	67cdddae7cfc010d91dc202a58fbba3d
3	Sun Oct 18 18:03:07 +0000 2020	0.0		0.0	@JoeBiden Joe Biden a corrupt liar	https://twitter.com/twitter/statuses/1317888959595294720	867a12e1a9bd89888fcd3ea54bae4ebc
4	Sun Oct 18 17:23:26 +0000 2020	0.0		0.0	 @JoeBiden Joe Biden is a liar cheat and plagiarist.	https://twitter.com/twitter/statuses/1317878970470354946	7c798b26d01031d10d6f68219b7ff920
5	Tue Oct 20 11:28:58 +0000 2020	0.0		0.0	Lap Top Lap Top Hunter Forgot His Lap Top Space Boy!! Biden is a liar Biden is a liar beam him up Scotty!! https://t.co/qGUk7t26Mb	https://twitter.com/twitter/statuses/1318514542788444160	85127b8d3c40061fc6edaf72032e3d4e
6	Wed Oct 14 22:31:15 +0000 2020	0.0		0.0	  Liar liar plants for hire Biden!!!!😡	https://twitter.com/twitter/statuses/1316506885139230721	8cc480f9004799067123d4507e5079d3
7	Sat Oct 17 16:46:10 +0000 2020	1.0		0.0	She's a liar! VOTE FOR BIDEN AND HARRIS!🙋‍♀️😷🇺🇸👍 https://t.co/N8vKeN7qoW	https://twitter.com/twitter/statuses/1317507204275179527	4e2ad352c4a95a93f924f55229838c1d
8	Tue Oct 20 23:07:03 +0000 2020	0.0		0.0	Who did you VOTE LIAR AND HYPROCRITE BIDEN..... https://t.co/5nTQlmIMIM https://t.co/pcygmMf1Vr	https://twitter.com/twitter/statuses/1318690222121549827	dd79b6337cad3fd9b3c49a9c7fbc4e93
9	Wed Oct 14 20:49:29 +0000 2020	0.0		0.0	Joe Biden is a liar who has been ripping off our country for years. https://t.co/JCIbBxLBIB via 	https://twitter.com/twitter/statuses/1316481273234423812	9c63d767843f28872bd93d7eadbe69d0
10	Tue Oct 20 17:35:36 +0000 2020	1.0		0.0	So when Biden wins does that make god a liar? Or just incompetent? https://t.co/W7Qx0VUABE	https://twitter.com/twitter/statuses/1318606807246409728	5de6fa4c1f8c858912d723cd197acbb8
11	Fri Oct 16 19:52:41 +0000 2020	8.0		1.0	Biden isn’t a liar a cheat a child molester or a crook 🖐 https://t.co/yzahXG5obg	https://twitter.com/twitter/statuses/1317191757046611968	c8aaf6ae42506eabdf849e9d5351fd31
12	Wed Oct 14 22:04:03 +0000 2020	0.0	HunterBidenEmails	1.0	How can it be legal for Twitter to block the link to the  blockbuster exposing Biden as a liar and his son as a thief. #HunterBidenEmails https://t.co/QvIQ4GwKPc	https://twitter.com/twitter/statuses/1316500038961500160	fbd56cbb322e1733fb7e1c816ec6739d
13	Sun Oct 18 09:55:23 +0000 2020	0.0		0.0	@realDonaldTrump Let's pray not. Go Blue. We know your plan on Hunter Biden failed. He is innocent!! The FBI statement came out. Your a liar as always. Computer was tampered with. You targeted him.	https://twitter.com/twitter/statuses/1317766217936084994	521c1f93999313751de53bcc4c01b920
14	Thu Oct 15 12:15:28 +0000 2020	0.0	USA, HunterBidenEmails, BidenCrimeFamily, bidenlies	0.0	This is the utter truth. @JoeBiden has sold the VP Presidency of the #USA. He truly has proved he will accept money and sell is out. He can deny it all he wants #HunterBidenEmails proves it. Biden is a liar. #BidenCrimeFamily #bidenlies https://t.co/1O0bDW26zP	https://twitter.com/twitter/statuses/1316714306445115392	454327af995eaefe3c7d008ba40d7d10
15	Wed Oct 14 16:32:25 +0000 2020	0.0		0.0	CNN: Trump and Biden will participate in competing town halls on Thursday night after cancellation of second debate.https://t.co/V2zRb1xkj4Always like to see unscripted confrontations with the liar and Chief. His ignorance on full display.via 	https://twitter.com/twitter/statuses/1316416582021595136	e502ab8c90b008d307fdf6f745332f28
16	Fri Oct 16 01:21:23 +0000 2020	148.0		15.0	 Yes Biden on ABC. It’s refreshing to think that in just a few short weeks we’ll have a new president that is honest capable and empathetic—nothing like the current narcissistic liar.	https://twitter.com/twitter/statuses/1316912089726857218	b379cb5bdf8989275dc7688d593e2808
17	Fri Oct 16 17:40:01 +0000 2020	0.0		0.0	More people watched Biden on ABC than Trump on NBC MSNBC &amp; CNBChttps://t.co/OelK4nhxsD. To say I expected @JoeBiden to take this I'm highly encouraged.. but I'd be lying.. I am glad though. the liar &amp; thief @realDonaldTrump is such a douche.. karma is paying off in dividends	https://twitter.com/twitter/statuses/1317158371208867841	47d69f0fca1e21991821e1d96ac59549
18	Mon Oct 19 02:19:47 +0000 2020	12.0		0.0	 Sad.... everyone knows it's not for Hiden Biden!!!! Always a bunch of Liars!!!!	https://twitter.com/twitter/statuses/1318013950554968065	1d1cdb96c944dad687d34c5f1d73edb4
19	Wed Oct 14 17:04:58 +0000 2020	0.0		0.0	First of all I doubt the legimaticy of 'finding' a computer at a repair shop. The supposed referral to 'my guy' does name anyone. This is a Trump/Repub BS story to slur Joe Biden! What may be true is describing a normal business strategy! Trump's a liar   https://t.co/Q5ECH9r658	https://twitter.com/twitter/statuses/1316424771811323905	edae153a5437a3a5e35d6468f2d380be
