	created_at	favorite_count	hashtags	retweet_count	text	url	user_screen_name
0	Tue Oct 13 17:17:15 +0000 2020	0.0		0.0	The only difference between socialist countries and Trump’s America is that they are honest about it. 8 trillion of new debt is socialism. https://t.co/jMWVhBScYb	https://twitter.com/twitter/statuses/1316065474996649984	676fad3284ebce129f95329fe807f560
1	Tue Oct 13 16:28:06 +0000 2020	0.0		0.0	Pure rubbish by a Liberal Socialist Communist hack Democrat deserving zero credibility &amp; recognition anywhere. Flake off. https://t.co/WhEJd3HJlD	https://twitter.com/twitter/statuses/1316053107781099520	b4ccf6c552eb0335d8152878107382bb
2	Wed Oct 14 05:04:57 +0000 2020	0.0		0.0	Next year’s filing season will also be extraordinarily challenging not only because of the need to reconcile stimulus payments but to also reconcile new stimulus payments that our republican socialist 'leaders' will be granting to 'buy' more votes. https://t.co/djr6EzqIPK	https://twitter.com/twitter/statuses/1316243576389476352	3f58abea2d7c74f552d3364943035976
3	Tue Oct 13 14:09:23 +0000 2020	1.0		0.0	I thought we weren’t a socialist country? 🤷Legitimately curious how anti-socialists would classify subsidies social security and medicare/medicaid.https://t.co/EvP39rxm7L	https://twitter.com/twitter/statuses/1316018197192085507	25dc19a7662e7b23b55a81b1fbe40c26
4	Fri Oct 16 16:57:18 +0000 2020	0.0		0.0	 I wish everyone who complains about Trump to move to oh let’s say Cuba or any other socialist country!  There’d be a lot less headaches &amp; snowflakes around here!	https://twitter.com/twitter/statuses/1317147617596407808	4a952ffa87f7665c1599bfaa9cbf99a8
5	Mon Oct 19 02:20:29 +0000 2020	0.0	JoeBiden	0.0	Violent Liberals acting like “brown shirts” for the Democrat Socialist Party of #JoeBiden https://t.co/AwhAGBkd9p	https://twitter.com/twitter/statuses/1318014123754610690	b0093d68a26a932b47922fb45677612f
6	Wed Oct 14 01:34:08 +0000 2020	0.0		0.0	 _maraj  Gloria is a socialist. Like not in the Republican insult kinda way she's literally running on a socialist party.Here's some more.https://t.co/ZqHKEW0KWI	https://twitter.com/twitter/statuses/1316190521988087809	f935ddf96d5d52b3add93615a90a6f03
7	Wed Oct 21 03:22:46 +0000 2020	0.0		0.0	  Wray is a crook.  That's why nothing is done.  Let's clarify... A NEW Socialist Democrat Party member crook.	https://twitter.com/twitter/statuses/1318754574744813568	fc9b36f523b6504d5dde16a62b5d8fdf
8	Mon Oct 19 14:09:27 +0000 2020	0.0		0.0	What......wait.......no investigation? Come on man! Investigations are for President Trump and the GOP not the Democratic Socialist cartel and their liberal leftist goons. Get real man....let's do push-ups or thumb wrestle...you call it. 👍 😂 😂 https://t.co/MD9wxOWC9W	https://twitter.com/twitter/statuses/1318192541276246018	2aa415410f0b3b502ec028ffca0c0151
9	Wed Oct 14 04:54:26 +0000 2020	2.0		0.0	  Tulsi is a pure socialist. She shares views with Trump. Anti war etc. She wants single payer UBI.	https://twitter.com/twitter/statuses/1316240927657254913	229b7dd6249c034bba0d9ece8defa7bd
