	created_at	favorite_count	hashtags	retweet_count	text	url	user_screen_name
0	Sat Oct 17 12:18:03 +0000 2020	1.0		0.0	 Too socialist and brown for Trump.	https://twitter.com/twitter/statuses/1317439732511485953	fb469dd7a97540dcc5cb9bb70e870206
1	Tue Oct 20 18:35:23 +0000 2020	0.0		0.0	President Trump is a Socialist https://t.co/8PALfLbyYM	https://twitter.com/twitter/statuses/1318621853234102273	966c34b76bd315e9578469787f229cf4
2	Wed Oct 14 11:44:09 +0000 2020	0.0		0.0	  Kamala will take away your rights under the socialist new world just watch .	https://twitter.com/twitter/statuses/1316344037259927552	29079dbaecb7d644c35b7329f9f94b7b
3	Wed Oct 14 16:54:17 +0000 2020	0.0		0.0	 We will vote for Trump because you Dems are Socialist now and you’re just bat shit crazy 😜	https://twitter.com/twitter/statuses/1316422084826984454	d8ef6ed5cbe2739ba62f1b37f401f0ba
4	Thu Oct 15 00:12:41 +0000 2020	0.0		0.0	..expletive expletive expletive Trump expletive Biden expletive socialist expletive expletive expletive bible expletive expletive Benghazi expletive expletive...god bless.. 😂😂 https://t.co/GBn8F4MGGD	https://twitter.com/twitter/statuses/1316532411849756673	d692ddabebd5767c6b156932c2d26132
5	Mon Oct 19 02:20:29 +0000 2020	0.0	JoeBiden	0.0	Violent Liberals acting like “brown shirts” for the Democrat Socialist Party of #JoeBiden https://t.co/AwhAGBkd9p	https://twitter.com/twitter/statuses/1318014123754610690	b0093d68a26a932b47922fb45677612f
6	Thu Oct 15 04:02:22 +0000 2020	7.0		5.0	 Crooked FBI created by Biden and Obama.  Vote Trump. Keep america from socialist country.	https://twitter.com/twitter/statuses/1316590211455909889	1d71ea8a613d4589de8df159ce3a05b7
7	Sun Oct 18 21:46:04 +0000 2020	2.0		0.0	Trump: Biden is a radical commie socialist who wants to burn down your cities!!The NYT: actually no he is a loser. https://t.co/TDbQbb6OCr	https://twitter.com/twitter/statuses/1317945066774810626	0212ed7856a9e535ba8384751700c270
8	Tue Oct 13 17:17:15 +0000 2020	0.0		0.0	The only difference between socialist countries and Trump’s America is that they are honest about it. 8 trillion of new debt is socialism. https://t.co/jMWVhBScYb	https://twitter.com/twitter/statuses/1316065474996649984	676fad3284ebce129f95329fe807f560
9	Wed Oct 14 03:15:44 +0000 2020	1.0		0.0	I find it funny when Biden is called a socialist. Next thing you know George W is going to be called a socialist. https://t.co/aCLVTFfa9t	https://twitter.com/twitter/statuses/1316216089978769411	04ff80ca5201ce6d4420963bbe4fbb00
10	Tue Oct 20 17:00:17 +0000 2020	2.0		1.0	  Biden is left he is only not seen as left because of Sanders came into national view. Sanders being a Democratic socialist is naturally more left than Biden making Biden not look left.	https://twitter.com/twitter/statuses/1318597922989039616	d28846c1ef4b3d3c187d49cdf70b2208
11	Wed Oct 14 02:28:21 +0000 2020	3.0		0.0	   I am a US citizen I vote for who I consider the best candidate for the US. As it turns out Biden is also the better candidate for Venezuela. And he is no socialist ✌️ https://t.co/6ffjmVI6qP	https://twitter.com/twitter/statuses/1316204166331727874	91ed494f5bc9822fc1002d41989f6e1f
12	Wed Oct 21 03:22:46 +0000 2020	0.0		0.0	  Wray is a crook.  That's why nothing is done.  Let's clarify... A NEW Socialist Democrat Party member crook.	https://twitter.com/twitter/statuses/1318754574744813568	fc9b36f523b6504d5dde16a62b5d8fdf
13	Tue Oct 13 13:37:22 +0000 2020	0.0		0.0	VOTERS NOW SEE BIDEN  BUMBLING SOCIALIST HIGHER TAXES AND NOT CAPABLE.TRUMP ONLY ANSWER FOR A BETTER SAFER AMERICA 🇺🇸 https://t.co/2Qc7gF4FyJ	https://twitter.com/twitter/statuses/1316010141829931008	cf113349def9b3cc1978b4e67f211a32
14	Wed Oct 14 01:34:08 +0000 2020	0.0		0.0	 _maraj  Gloria is a socialist. Like not in the Republican insult kinda way she's literally running on a socialist party.Here's some more.https://t.co/ZqHKEW0KWI	https://twitter.com/twitter/statuses/1316190521988087809	f935ddf96d5d52b3add93615a90a6f03
15	Tue Oct 13 14:09:23 +0000 2020	1.0		0.0	I thought we weren’t a socialist country? 🤷Legitimately curious how anti-socialists would classify subsidies social security and medicare/medicaid.https://t.co/EvP39rxm7L	https://twitter.com/twitter/statuses/1316018197192085507	25dc19a7662e7b23b55a81b1fbe40c26
16	Wed Oct 14 04:54:26 +0000 2020	2.0		0.0	  Tulsi is a pure socialist. She shares views with Trump. Anti war etc. She wants single payer UBI.	https://twitter.com/twitter/statuses/1316240927657254913	229b7dd6249c034bba0d9ece8defa7bd
17	Wed Oct 21 11:06:53 +0000 2020	4.0		2.0	The polls just opened get out and vote Republican vote to re-elect President Trump we must never become a Socialist country.	https://twitter.com/twitter/statuses/1318871371603189762	aab4ac829b40049df7b13b5c61b80e8a
18	Wed Oct 14 04:22:38 +0000 2020	0.0		0.0	 They was socialist and Marxist. Got dismantled killed annihilated  because of the Republican. Democrats ain’t innocent but Republican sure as hell did the damage.	https://twitter.com/twitter/statuses/1316232927139647489	1b77004ac6786598c9f09c12c16e8fcc
19	Wed Oct 14 20:24:21 +0000 2020	0.0		0.0	  Why did my healthcare costs double under Obama? Why did insulin prices drop 75% under Trump? Who is really taking on the COSTS of healthcare? Your socialist / marxist types? Really?	https://twitter.com/twitter/statuses/1316474948697772033	b1b4464b769dbdbdff7762bc52ba9a8a
